-8.946792483329772949e-01 -9.653325676918029785e-01 6.773536801338195801e-01 -1.596795082092285156e+00 -9.815595746040344238e-01 -2.278838157653808594e+00 -9.813352823257446289e-01 -4.433075189590454102e-01 -1.481112599372863770e+00 2.993316054344177246e-01 -4.337179958820343018e-01 -1.336492300033569336e+00 -8.553477525711059570e-01 -1.677610725164413452e-01 -1.056674361228942871e+00 -6.541148424148559570e-01 -1.000081300735473633e+00 -9.500888735055923462e-02 -2.789018750190734863e-01 3.504898250102996826e-01 -1.888968944549560547e-01 -2.350532054901123047e+00 -2.522362470626831055e+00 1.315561890602111816e+00 1.526015877723693848e+00 8.180807530879974365e-02 -1.664706707000732422e+00 2.486047267913818359e+00 1.031518340110778809e+00 -9.999861121177673340e-01 -1.220599174499511719e+00 1.115232706069946289e+00 -4.509027302265167236e-01 -5.208110809326171875e-01 -4.277082979679107666e-01 5.474680066108703613e-01 1.422779083251953125e+00 1.678712725639343262e+00 -1.868960261344909668e+00 -5.529624819755554199e-01 -2.775397777557373047e+00 -7.112888991832733154e-02 1.078786134719848633e+00 7.506229728460311890e-02 3.443898856639862061e-01 1.145234555006027222e-01 -1.352592229843139648e+00 -1.715307116508483887e+00 -1.000010371208190918e+00 -3.874235153198242188e-01 1.084134459495544434e+00 3.328682184219360352e-01 -4.611212015151977539e-01 -4.730187952518463135e-01 -8.800040483474731445e-01 -1.139616966247558594e+00 8.442841172218322754e-01 -3.041304826736450195e+00 1.210738345980644226e-01 -7.884842753410339355e-01 1.241428732872009277e+00 -1.126981019973754883e+00 -3.033642172813415527e-01 -7.344242930412292480e-01
-8.911881446838378906e-01 -9.627465009689331055e-01 6.714089512825012207e-01 -1.592570662498474121e+00 -9.752995371818542480e-01 -2.267204999923706055e+00 -9.813814163208007812e-01 -4.427528381347656250e-01 -1.477279543876647949e+00 2.986395955085754395e-01 -4.321187734603881836e-01 -1.330942392349243164e+00 -8.547028303146362305e-01 -1.718576252460479736e-01 -1.049378514289855957e+00 -6.475147008895874023e-01 -1.000075459480285645e+00 -9.595922380685806274e-02 -2.755492031574249268e-01 3.542732000350952148e-01 -1.869129091501235962e-01 -2.346015214920043945e+00 -2.511791467666625977e+00 1.311921000480651855e+00 1.520878553390502930e+00 7.947582006454467773e-02 -1.661184549331665039e+00 2.477443695068359375e+00 1.028470754623413086e+00 -1.000002980232238770e+00 -1.216635704040527344e+00 1.110468506813049316e+00 -4.464100599288940430e-01 -5.182564854621887207e-01 -4.258144497871398926e-01 5.442277193069458008e-01 1.416038632392883301e+00 1.674701571464538574e+00 -1.863936066627502441e+00 -5.562350153923034668e-01 -2.769013404846191406e+00 -6.435013562440872192e-02 1.069635152816772461e+00 7.117678225040435791e-02 3.441104888916015625e-01 1.148669645190238953e-01 -1.349582195281982422e+00 -1.709186911582946777e+00 -1.000009059906005859e+00 -3.891991972923278809e-01 1.084044933319091797e+00 3.289003670215606689e-01 -4.577074348926544189e-01 -4.728072583675384521e-01 -8.708375692367553711e-01 -1.135191679000854492e+00 8.398690819740295410e-01 -3.034447193145751953e+00 1.139968037605285645e-01 -7.788088321685791016e-01 1.239456415176391602e+00 -1.120246887207031250e+00 -3.022118508815765381e-01 -7.312666177749633789e-01
-8.363659977912902832e-01 -9.221360683441162109e-01 5.780563950538635254e-01 -1.526232361793518066e+00 -8.769950270652770996e-01 -2.084522724151611328e+00 -9.821053743362426758e-01 -4.340421855449676514e-01 -1.417087197303771973e+00 2.877724766731262207e-01 -4.070053696632385254e-01 -1.243789315223693848e+00 -8.445744514465332031e-01 -2.361877858638763428e-01 -9.348083138465881348e-01 -5.438693165779113770e-01 -9.999842643737792969e-01 -1.108827590942382812e-01 -2.229008674621582031e-01 4.136856496334075928e-01 -1.557574719190597534e-01 -2.275086164474487305e+00 -2.345791339874267578e+00 1.254746317863464355e+00 1.440204858779907227e+00 4.285127669572830200e-02 -1.605874896049499512e+00 2.342338085174560547e+00 9.806134700775146484e-01 -1.000267744064331055e+00 -1.154395699501037598e+00 1.035655498504638672e+00 -3.758595585823059082e-01 -4.781406521797180176e-01 -3.960743546485900879e-01 4.933443367481231689e-01 1.310191273689270020e+00 1.611712217330932617e+00 -1.785039067268371582e+00 -6.076254248619079590e-01 -2.668758630752563477e+00 4.209984838962554932e-02 9.259344935417175293e-01 1.016065198928117752e-02 3.397229015827178955e-01 1.202613040804862976e-01 -1.302313923835754395e+00 -1.613078355789184570e+00 -9.999896883964538574e-01 -4.170835912227630615e-01 1.082639217376708984e+00 2.665913403034210205e-01 -4.040996134281158447e-01 -4.694854319095611572e-01 -7.268919348716735840e-01 -1.065698385238647461e+00 7.705370187759399414e-01 -2.926757812500000000e+00 2.862883498892188072e-03 -6.268714070320129395e-01 1.208483457565307617e+00 -1.014498472213745117e+00 -2.841158807277679443e-01 -6.816795468330383301e-01
-8.963458538055419922e-01 -9.665671586990356445e-01 6.801915764808654785e-01 -1.598811745643615723e+00 -9.845480322837829590e-01 -2.284391641616821289e+00 -9.813132882118225098e-01 -4.435723125934600830e-01 -1.482942342758178711e+00 2.996619641780853271e-01 -4.344814419746398926e-01 -1.339141845703125000e+00 -8.556556701660156250e-01 -1.658054143190383911e-01 -1.060157299041748047e+00 -6.572656631469726562e-01 -1.000084042549133301e+00 -9.455520659685134888e-02 -2.805023789405822754e-01 3.486836850643157959e-01 -1.898440122604370117e-01 -2.352688312530517578e+00 -2.527408838272094727e+00 1.317299962043762207e+00 1.528468370437622070e+00 8.292146772146224976e-02 -1.666388034820556641e+00 2.490154504776000977e+00 1.032973170280456543e+00 -9.999780654907226562e-01 -1.222491264343261719e+00 1.117506980895996094e+00 -4.530474841594696045e-01 -5.220305919647216797e-01 -4.286124110221862793e-01 5.490148663520812988e-01 1.425996780395507812e+00 1.680627584457397461e+00 -1.871358752250671387e+00 -5.514001846313476562e-01 -2.778445482254028320e+00 -7.436498254537582397e-02 1.083154559135437012e+00 7.691720128059387207e-02 3.445232808589935303e-01 1.143594607710838318e-01 -1.354029297828674316e+00 -1.718228816986083984e+00 -1.000010848045349121e+00 -3.865758180618286133e-01 1.084177136421203613e+00 3.347624242305755615e-01 -4.627508819103240967e-01 -4.731197953224182129e-01 -8.843800425529479980e-01 -1.141729593276977539e+00 8.463918566703796387e-01 -3.044578552246093750e+00 1.244523227214813232e-01 -7.931031584739685059e-01 1.242370367050170898e+00 -1.130195736885070801e+00 -3.039143383502960205e-01 -7.359317541122436523e-01
-8.870005011558532715e-01 -9.596444368362426758e-01 6.642780900001525879e-01 -1.587503314018249512e+00 -9.677904248237609863e-01 -2.253250598907470703e+00 -9.814367294311523438e-01 -4.420874416828155518e-01 -1.472681641578674316e+00 2.978094816207885742e-01 -4.302004575729370117e-01 -1.324285149574279785e+00 -8.539291620254516602e-01 -1.767715662717819214e-01 -1.040626883506774902e+00 -6.395975947380065918e-01 -1.000068545341491699e+00 -9.709917008876800537e-02 -2.715276181697845459e-01 3.588114976882934570e-01 -1.845330595970153809e-01 -2.340597391128540039e+00 -2.499111413955688477e+00 1.307553648948669434e+00 1.514716148376464844e+00 7.667820900678634644e-02 -1.656959652900695801e+00 2.467123508453369141e+00 1.024815082550048828e+00 -1.000023245811462402e+00 -1.211881399154663086e+00 1.104753851890563965e+00 -4.410209953784942627e-01 -5.151922106742858887e-01 -4.235427081584930420e-01 5.403409600257873535e-01 1.407953381538391113e+00 1.669890046119689941e+00 -1.857909440994262695e+00 -5.601605772972106934e-01 -2.761355400085449219e+00 -5.621882155537605286e-02 1.058658480644226074e+00 6.651598960161209106e-02 3.437753319740295410e-01 1.152790188789367676e-01 -1.345971584320068359e+00 -1.701845526695251465e+00 -1.000007629394531250e+00 -3.913291692733764648e-01 1.083937525749206543e+00 3.241408169269561768e-01 -4.536125361919403076e-01 -4.725535213947296143e-01 -8.598421216011047363e-01 -1.129883289337158203e+00 8.345730304718017578e-01 -3.026221275329589844e+00 1.055077016353607178e-01 -7.672029137611389160e-01 1.237090468406677246e+00 -1.112169146537780762e+00 -3.008295893669128418e-01 -7.274788618087768555e-01
-8.887997865676879883e-01 -9.609773159027099609e-01 6.673420071601867676e-01 -1.589680552482604980e+00 -9.710168242454528809e-01 -2.259246349334716797e+00 -9.814129471778869629e-01 -4.423733353614807129e-01 -1.474657177925109863e+00 2.981661558151245117e-01 -4.310247004032135010e-01 -1.327145576477050781e+00 -8.542615771293640137e-01 -1.746602058410644531e-01 -1.044387102127075195e+00 -6.429993510246276855e-01 -1.000071525573730469e+00 -9.660936892032623291e-02 -2.732555568218231201e-01 3.568615615367889404e-01 -1.855556070804595947e-01 -2.342925310134887695e+00 -2.504559516906738281e+00 1.309430122375488281e+00 1.517363905906677246e+00 7.788025587797164917e-02 -1.658774971961975098e+00 2.471557617187500000e+00 1.026385784149169922e+00 -1.000014543533325195e+00 -1.213924169540405273e+00 1.107209324836730957e+00 -4.433364868164062500e-01 -5.165088176727294922e-01 -4.245187938213348389e-01 5.420109629631042480e-01 1.411427378654479980e+00 1.671957373619079590e+00 -1.860498905181884766e+00 -5.584738850593566895e-01 -2.764645814895629883e+00 -5.971258506178855896e-02 1.063374757766723633e+00 6.851857900619506836e-02 3.439193367958068848e-01 1.151019707322120667e-01 -1.347522974014282227e+00 -1.704999923706054688e+00 -1.000008225440979004e+00 -3.904139995574951172e-01 1.083983659744262695e+00 3.261858522891998291e-01 -4.553719758987426758e-01 -4.726625680923461914e-01 -8.645665049552917480e-01 -1.132164120674133301e+00 8.368485569953918457e-01 -3.029755592346191406e+00 1.091552004218101501e-01 -7.721896171569824219e-01 1.238107085227966309e+00 -1.115639925003051758e+00 -3.014234900474548340e-01 -7.291063070297241211e-01
-8.961160778999328613e-01 -9.663969874382019043e-01 6.798004508018493652e-01 -1.598533749580383301e+00 -9.841361045837402344e-01 -2.283626317977905273e+00 -9.813163280487060547e-01 -4.435358345508575439e-01 -1.482690215110778809e+00 2.996164262294769287e-01 -4.343762099742889404e-01 -1.338776588439941406e+00 -8.556132316589355469e-01 -1.660749763250350952e-01 -1.059677124023437500e+00 -6.568313837051391602e-01 -1.000083684921264648e+00 -9.461773931980133057e-02 -2.802817821502685547e-01 3.489326238632202148e-01 -1.897134631872177124e-01 -2.352391004562377930e+00 -2.526713132858276367e+00 1.317060470581054688e+00 1.528130292892456055e+00 8.276800066232681274e-02 -1.666156291961669922e+00 2.489588260650634766e+00 1.032772660255432129e+00 -9.999791979789733887e-01 -1.222230434417724609e+00 1.117193460464477539e+00 -4.527518451213836670e-01 -5.218625068664550781e-01 -4.284877777099609375e-01 5.488016605377197266e-01 1.425553321838378906e+00 1.680363655090332031e+00 -1.871028184890747070e+00 -5.516155362129211426e-01 -2.778025388717651367e+00 -7.391892373561859131e-02 1.082552433013916016e+00 7.666151970624923706e-02 3.445048928260803223e-01 1.143820658326148987e-01 -1.353831171989440918e+00 -1.717826128005981445e+00 -1.000010848045349121e+00 -3.866926729679107666e-01 1.084171295166015625e+00 3.345013260841369629e-01 -4.625262320041656494e-01 -4.731058776378631592e-01 -8.837768435478210449e-01 -1.141438364982604980e+00 8.461012840270996094e-01 -3.044127225875854492e+00 1.239866316318511963e-01 -7.924665212631225586e-01 1.242240548133850098e+00 -1.129752635955810547e+00 -3.038385212421417236e-01 -7.357239723205566406e-01
-8.922191858291625977e-01 -9.635102748870849609e-01 6.731646656990051270e-01 -1.593818306922912598e+00 -9.771483540534973145e-01 -2.270640611648559570e+00 -9.813677668571472168e-01 -4.429166615009307861e-01 -1.478411555290222168e+00 2.988439798355102539e-01 -4.325910806655883789e-01 -1.332581520080566406e+00 -8.548932671546936035e-01 -1.706477403640747070e-01 -1.051533222198486328e+00 -6.494640111923217773e-01 -1.000077247619628906e+00 -9.567854553461074829e-02 -2.765393853187561035e-01 3.531558215618133545e-01 -1.874988526105880737e-01 -2.347349166870117188e+00 -2.514913558959960938e+00 1.312996268272399902e+00 1.522395849227905273e+00 8.016463369131088257e-02 -1.662224769592285156e+00 2.479984760284423828e+00 1.029370784759521484e+00 -9.999980330467224121e-01 -1.217806339263916016e+00 1.111875534057617188e+00 -4.477369487285614014e-01 -5.190109610557556152e-01 -4.263737797737121582e-01 5.451847314834594727e-01 1.418029427528381348e+00 1.675886273384094238e+00 -1.865419983863830566e+00 -5.552685260772705078e-01 -2.770899057388305664e+00 -6.635218113660812378e-02 1.072337865829467773e+00 7.232433557510375977e-02 3.441930115222930908e-01 1.147655099630355835e-01 -1.350471258163452148e+00 -1.710994482040405273e+00 -1.000009417533874512e+00 -3.886747658252716064e-01 1.084071397781372070e+00 3.300722539424896240e-01 -4.587156474590301514e-01 -4.728697538375854492e-01 -8.735448122024536133e-01 -1.136498689651489258e+00 8.411729931831359863e-01 -3.036472558975219727e+00 1.160869449377059937e-01 -7.816663980484008789e-01 1.240038990974426270e+00 -1.122235774993896484e+00 -3.025521934032440186e-01 -7.321991920471191406e-01
-8.814353346824645996e-01 -9.555219411849975586e-01 6.548016071319580078e-01 -1.580769062042236328e+00 -9.578112363815307617e-01 -2.234705924987792969e+00 -9.815102219581604004e-01 -4.412032067775726318e-01 -1.466571331024169922e+00 2.967063486576080322e-01 -4.276511073112487793e-01 -1.315437912940979004e+00 -8.529009819030761719e-01 -1.833019256591796875e-01 -1.028996467590332031e+00 -6.290762424468994141e-01 -1.000059247016906738e+00 -9.861411154270172119e-02 -2.661831080913543701e-01 3.648426532745361328e-01 -1.813703775405883789e-01 -2.333397150039672852e+00 -2.482260227203369141e+00 1.301749706268310547e+00 1.506526708602905273e+00 7.296033948659896851e-02 -1.651345014572143555e+00 2.453408479690551758e+00 1.019956946372985840e+00 -1.000050067901611328e+00 -1.205563306808471680e+00 1.097159385681152344e+00 -4.338591694831848145e-01 -5.111199021339416504e-01 -4.205237030982971191e-01 5.351756215095520020e-01 1.397208452224731445e+00 1.663495779037475586e+00 -1.849900364875793457e+00 -5.653773546218872070e-01 -2.751178264617919922e+00 -4.541274905204772949e-02 1.044070959091186523e+00 6.032205000519752502e-02 3.433299362659454346e-01 1.158266142010688782e-01 -1.341173171997070312e+00 -1.692089319229125977e+00 -1.000005602836608887e+00 -3.941597938537597656e-01 1.083794832229614258e+00 3.178156316280364990e-01 -4.481706321239471436e-01 -4.722163081169128418e-01 -8.452297449111938477e-01 -1.122828841209411621e+00 8.275349140167236328e-01 -3.015289306640625000e+00 9.422614425420761108e-02 -7.517792582511901855e-01 1.233946323394775391e+00 -1.101434350013732910e+00 -2.989926040172576904e-01 -7.224451303482055664e-01
-8.891469836235046387e-01 -9.612344503402709961e-01 6.679331660270690918e-01 -1.590100646018981934e+00 -9.716393351554870605e-01 -2.260403156280517578e+00 -9.814083576202392578e-01 -4.424284994602203369e-01 -1.475038409233093262e+00 2.982349693775177002e-01 -4.311837255954742432e-01 -1.327697396278381348e+00 -8.543257117271423340e-01 -1.742528229951858521e-01 -1.045112729072570801e+00 -6.436556577682495117e-01 -1.000072121620178223e+00 -9.651486575603485107e-02 -2.735889554023742676e-01 3.564853072166442871e-01 -1.857528984546661377e-01 -2.343374490737915039e+00 -2.505610704421997070e+00 1.309792160987854004e+00 1.517874836921691895e+00 7.811218500137329102e-02 -1.659125208854675293e+00 2.472413301467895508e+00 1.026688933372497559e+00 -1.000012874603271484e+00 -1.214318394660949707e+00 1.107683062553405762e+00 -4.437832534313201904e-01 -5.167628526687622070e-01 -4.247071444988250732e-01 5.423331856727600098e-01 1.412097692489624023e+00 1.672356247901916504e+00 -1.860998511314392090e+00 -5.581484436988830566e-01 -2.765280723571777344e+00 -6.038668751716613770e-02 1.064284801483154297e+00 6.890497356653213501e-02 3.439471423625946045e-01 1.150678098201751709e-01 -1.347822308540344238e+00 -1.705608487129211426e+00 -1.000008344650268555e+00 -3.902374207973480225e-01 1.083992600440979004e+00 3.265804350376129150e-01 -4.557114541530609131e-01 -4.726835787296295166e-01 -8.654780387878417969e-01 -1.132604241371154785e+00 8.372876048088073730e-01 -3.030437469482421875e+00 1.098589599132537842e-01 -7.731517553329467773e-01 1.238303184509277344e+00 -1.116309523582458496e+00 -3.015380799770355225e-01 -7.294203639030456543e-01
